home,away,home shots,away shots,home goals,away goals
DAL,NSH,24,21,2,3
EDM,VAN,28,31,2,5
WPG,COL,25,32,5,1
NYI,OTT,28,32,0,6
CAR,WSH,40,17,5,0
BUF,NYI,37,31,2,1
TOR,NJD,32,32,3,4
PIT,NYR,31,27,2,0
CBJ,SJS,35,41,6,3
MTL,DAL,31,36,0,3
TBL,ANA,16,30,3,2
NSH,VAN,28,33,3,1
WPG,PHI,26,55,4,5
CHI,DET,29,32,2,1
CGY,EDM,22,42,1,6
PHX,LAK,29,29,5,4
OTT,WSH,26,35,5,2
STL,BOS,32,19,2,4
COL,LAK,27,33,4,1
TOR,SJS,30,25,1,2
CAR,ANA,32,37,2,3
FLA,MIN,43,28,2,3
DET,VAN,36,43,3,4
NSH,STL,27,24,2,3
WPG,TBL,34,25,4,3
CHI,DAL,27,25,1,3
CGY,PHX,24,29,3,4
EDM,PHI,30,35,2,0
NJD,VAN,31,16,1,2
NYI,NYR,27,36,4,3
WSH,MTL,24,31,4,1
CBJ,COL,28,25,0,5
BUF,BOS,27,36,2,1
DAL,MIN,25,29,4,1
PIT,TBL,34,35,8,1
WPG,STL,41,16,2,3
EDM,PHX,22,20,1,3
LAK,CHI,30,19,4,0
TOR,WSH,30,36,2,4
OTT,BOS,30,38,3,5
NYR,BUF,28,20,3,2
CAR,FLA,28,44,2,3
DET,COL,31,27,3,4
NSH,SJS,21,34,6,2
CGY,PHI,21,45,4,5
NJD,TBL,22,16,3,4
PIT,CBJ,40,24,4,2
DAL,VAN,28,26,3,2
OTT,NYI,24,30,5,2
FLA,MTL,32,20,4,2
MIN,SJS,26,28,4,3
ANA,CHI,38,19,3,1
NYR,NJD,15,13,2,0
NSH,LAK,28,31,2,1
WPG,EDM,32,25,3,5
COL,ANA,23,28,4,1
CGY,STL,21,24,1,3
BOS,OTT,32,38,0,1
TOR,FLA,31,23,3,5
WSH,NYI,34,24,3,2
CAR,NSH,33,29,4,3
CBJ,DET,30,25,2,5
TBL,MTL,22,24,2,1
MIN,LAK,26,15,0,4
VAN,PHX,22,24,2,1
SJS,PHI,23,26,1,0
DAL,PIT,33,29,3,4
CHI,TOR,35,34,5,4
EDM,STL,24,31,2,5
ANA,BUF,43,24,0,2
BOS,NJD,25,31,4,3
MTL,MIN,28,30,5,4
PHI,NYI,30,24,6,3
CAR,NYR,23,25,2,3
WPG,FLA,32,33,7,0
COL,CBJ,33,28,0,2
PHX,CGY,31,31,2,4
VAN,STL,24,29,2,0
SJS,BUF,39,19,0,1
WSH,NJD,23,20,0,5
OTT,CHI,26,39,1,2
TBL,NYR,31,19,4,3
DET,MIN,35,19,6,0
EDM,DAL,20,15,1,3
ANA,CGY,38,29,3,2
BOS,NYI,34,25,2,3
MTL,TOR,22,42,1,3
CAR,TBL,28,23,3,4
FLA,NSH,40,23,1,3
PHX,CBJ,32,26,2,5
COL,PIT,36,28,1,5
VAN,BUF,35,25,3,5
LAK,ANA,20,31,4,2
SJS,STL,19,32,1,3
NYI,NJD,25,24,1,0
NYR,BOS,17,33,4,3
DET,CHI,24,18,1,2
FLA,OTT,28,25,4,2
CGY,DAL,38,40,2,3
WSH,PHI,34,23,0,1
MIN,COL,30,36,0,2
PIT,PHX,28,37,2,1
WPG,BUF,31,24,3,1
ANA,EDM,30,36,4,2
TOR,BOS,29,33,4,5
NJD,NYR,29,26,4,1
PHI,DET,23,39,3,2
WSH,CAR,49,36,3,4
CBJ,PHX,32,40,3,2
TBL,OTT,28,35,3,7
STL,CHI,31,20,5,1
NSH,LAK,26,28,4,5
COL,MIN,39,22,7,1
CGY,MTL,34,28,5,4
VAN,DAL,31,29,2,5
SJS,EDM,30,26,2,3
BUF,CAR,42,24,3,2
PIT,TOR,33,24,3,2
BOS,BUF,28,20,3,1
NJD,NYI,20,30,5,1
PHI,FLA,35,28,5,0
WSH,TBL,32,26,3,2
CBJ,LAK,36,30,3,1
OTT,NYR,22,26,4,1
STL,ANA,27,25,3,1
NSH,COL,31,17,4,2
DAL,SJS,35,48,4,3
PHX,MIN,41,24,2,3
EDM,MTL,27,31,3,5
VAN,WPG,45,32,3,2
PIT,FLA,34,29,2,1
DET,LAK,15,24,4,3
CHI,NYR,22,25,4,3
CGY,WPG,27,45,5,3
BOS,WSH,33,30,3,4
COL,EDM,32,30,3,2
TOR,PHI,29,27,0,1
OTT,BUF,36,41,3,4
NYI,NJD,24,35,1,2
TBL,CAR,38,26,2,4
STL,CBJ,29,22,4,1
NSH,DET,20,37,3,2
DAL,ANA,23,21,2,0
PHX,SJS,29,42,3,0
VAN,MTL,33,35,1,4
WSH,TOR,23,23,2,0
FLA,CAR,33,34,2,0
CBJ,STL,34,26,1,2
MIN,CGY,27,25,3,4
NJD,PHI,31,19,4,1
NYR,NYI,36,19,4,3
CHI,LAK,37,29,2,3
PIT,BOS,32,36,5,2
BUF,MTL,36,28,3,2
COL,ANA,33,40,3,2
EDM,SJS,22,33,2,3
PHX,NSH,35,35,4,5
NYI,WSH,30,28,4,5
NYR,CAR,28,29,4,2
PHI,NJD,29,17,3,0
TBL,BOS,17,34,6,1
FLA,TOR,27,28,5,2
MIN,DAL,25,25,0,1
CHI,STL,46,24,4,3
CGY,SJS,22,31,3,2
LAK,DET,27,24,5,2
BUF,COL,24,42,4,5
MTL,OTT,26,37,3,2
WPG,DAL,28,30,5,2
EDM,CBJ,27,22,3,0
VAN,PHX,43,33,4,5
ANA,DET,24,23,4,0
NJD,COL,33,28,1,0
NYI,PHI,31,22,2,3
NYR,PIT,31,32,2,5
CAR,STL,30,40,2,0
TBL,TOR,35,28,1,3
FLA,BOS,29,26,6,2
CGY,PHX,19,28,4,1
SJS,NSH,35,33,2,1
OTT,MTL,33,14,2,1
WPG,WSH,28,22,3,2
DAL,CHI,22,31,1,4
EDM,CGY,25,19,3,1
ANA,LAK,20,43,2,4
BOS,PHI,33,29,3,2
NJD,PIT,14,44,2,5
MIN,CAR,26,34,3,5
MTL,NYI,30,38,2,3
OTT,TOR,30,18,1,3
NYR,COL,42,20,1,3
TBL,STL,23,21,1,3
FLA,BUF,17,26,3,2
VAN,CBJ,38,36,4,3
LAK,NSH,27,21,4,2
SJS,DET,35,28,3,2
PHI,PIT,27,40,3,2
CHI,WSH,29,18,5,2
CGY,CBJ,31,18,1,2
EDM,PHX,38,42,2,3
ANA,NSH,31,27,1,3
WPG,CAR,33,35,3,4
BOS,TOR,24,13,8,0
NYR,NJD,27,22,4,2
TBL,BUF,27,38,3,7
DET,WSH,33,22,3,5
MIN,VAN,34,33,2,0
SJS,ANA,30,40,3,5
TOR,NYI,14,34,2,5
PHI,FLA,36,13,1,2
PIT,WPG,35,30,8,4
CBJ,CHI,25,27,1,5
OTT,NJD,34,34,0,1
NSH,EDM,44,20,3,6
DAL,PHX,33,30,4,3
COL,CGY,33,32,2,1
LAK,SJS,42,22,5,2
BUF,MTL,31,34,3,0
CAR,FLA,39,31,3,1
NYR,DET,34,27,2,1
CHI,VAN,37,24,2,1
ANA,STL,22,38,4,3
PHI,WSH,28,31,2,1
PIT,NSH,23,30,5,1
TBL,EDM,21,36,3,2
MIN,CGY,30,29,3,2
DAL,VAN,26,28,1,2
PHX,COL,25,41,3,2
LAK,STL,37,35,1,0
SJS,BOS,27,17,2,1
NJD,TOR,46,17,3,4
NYR,BUF,27,26,1,4
WSH,WPG,23,42,3,4
CBJ,CAR,26,40,5,1
MTL,OTT,32,38,5,1
FLA,EDM,27,21,1,2
DAL,CGY,20,36,4,1
LAK,BOS,42,26,2,4
BUF,MIN,37,25,3,1
TOR,NYR,25,33,3,4
OTT,PIT,28,40,8,4
PHI,MTL,33,24,4,1
TBL,NYI,26,37,4,3
DET,CAR,50,24,5,4
NSH,WPG,28,25,3,1
COL,VAN,40,32,2,3
SJS,PHX,32,27,4,3
CBJ,EDM,32,38,3,6
WSH,MIN,23,28,3,0
FLA,NYI,35,37,2,3
PIT,NJD,28,34,5,2
CHI,NSH,25,24,1,6
ANA,BOS,27,25,2,3
PHX,STL,20,29,0,4
PHI,TBL,38,15,3,5
DET,CBJ,39,26,7,2
WPG,OTT,48,35,4,6
CGY,DAL,35,39,5,4
VAN,LAK,25,38,1,0
SJS,COL,36,32,5,1
BOS,TBL,38,18,5,2
TOR,CAR,30,22,0,3
NJD,CHI,22,38,2,1
PIT,NYI,54,25,3,5
WSH,BUF,45,31,1,5
MTL,FLA,29,36,2,3
STL,NSH,24,24,3,0
MIN,NYR,26,32,2,3
WPG,NYR,24,28,2,4
CBJ,DET,31,31,4,2
CGY,LAK,19,30,0,3
EDM,DAL,32,25,1,3
VAN,COL,22,43,1,0
ANA,SJS,28,29,3,1
BOS,WSH,28,23,2,3
TOR,PHI,17,30,1,7
NJD,TBL,38,20,6,4
NYI,PIT,24,29,5,3
MIN,FLA,25,27,3,2
CHI,STL,40,20,4,3
PHX,SJS,33,38,2,0
NYR,MTL,29,20,4,1
CAR,WPG,33,35,3,4
CBJ,FLA,29,31,4,1
BUF,PIT,28,34,3,5
DET,NSH,32,27,1,4
CGY,COL,39,25,1,4
EDM,LAK,14,32,1,4
VAN,DAL,34,30,5,2
NYI,BOS,22,27,3,6
PHI,OTT,39,29,3,4
TOR,BUF,29,32,4,3
WSH,MTL,33,41,3,2
CAR,NJD,22,31,0,5
TBL,WPG,39,28,3,2
STL,CBJ,36,33,2,5
NSH,CHI,33,37,4,5
MIN,LAK,23,29,4,3
PHX,ANA,29,44,4,0
VAN,CGY,34,33,3,2
SJS,DAL,34,22,3,0
NYI,OTT,30,32,1,5
NYR,BOS,34,21,1,2
DET,FLA,32,28,2,1
CHI,MIN,35,30,4,5
PIT,PHI,47,26,4,6
ANA,EDM,33,15,1,2
TBL,WSH,27,33,4,2
LAK,EDM,37,19,2,0
BOS,PIT,29,27,3,5
BUF,TOR,45,25,6,5
NJD,NYI,20,20,3,1
PHI,NYR,40,24,3,5
OTT,CAR,39,31,1,2
FLA,WPG,38,30,4,5
NSH,MIN,24,26,2,1
DAL,SJS,31,26,2,5
VAN,ANA,39,24,5,4
PHX,CBJ,22,54,2,0
MTL,TBL,25,16,5,2
STL,DET,29,28,2,3
TOR,TBL,31,37,3,2
NYI,WPG,28,25,5,4
PHI,BUF,35,26,2,1
PIT,NYR,32,37,5,2
WSH,FLA,24,27,4,2
CAR,MTL,29,31,2,1
OTT,BOS,45,27,1,3
DET,NJD,24,21,1,2
NSH,DAL,31,28,2,0
MIN,CHI,23,23,2,1
COL,CBJ,37,28,2,5
CGY,VAN,28,34,3,2
EDM,ANA,26,17,2,3
LAK,SJS,36,31,5,6
STL,PHX,32,32,1,4
BOS,BUF,40,28,4,3
NJD,OTT,35,33,4,2
NYR,WSH,36,17,1,4
PIT,PHI,23,21,4,2
DET,CHI,32,33,2,3
CGY,ANA,23,25,5,2
MTL,TOR,27,31,4,1
WPG,TBL,31,25,3,4
CBJ,NYI,37,38,7,3
FLA,CAR,26,35,4,1
MIN,PHX,24,28,1,4
DAL,STL,35,35,2,3
COL,NSH,45,29,1,6
VAN,EDM,42,17,3,0
SJS,LAK,23,31,3,2
