home,away,home shots,away shots,home goals,away goals
NJD,FLA,21,34,4,6
NYI,STL,32,23,3,2
BUF,DAL,22,25,4,0
WSH,COL,32,25,3,6
CHI,EDM,35,28,3,1
TOR,MIN,34,29,4,2
MTL,TBL,34,22,1,3
WPG,ARI,40,35,2,4
CGY,PHI,38,22,3,1
VAN,DET,32,27,5,1
VGK,NSH,35,39,2,5
LAK,CAR,31,23,0,2
PIT,COL,32,28,3,2
WSH,TOR,32,32,4,3
CBJ,DAL,35,32,3,2
EDM,PHI,22,52,6,3
ANA,BUF,31,33,5,2
SJS,CAR,22,38,5,2
BOS,TBL,37,36,3,4
MTL,MIN,33,17,4,0
NJD,NYR,38,31,5,2
STL,VAN,37,32,3,4
WPG,NYI,33,26,1,3
CGY,DET,36,28,5,1
ARI,NSH,32,25,5,2
VGK,OTT,54,39,3,2
LAK,BUF,47,24,0,3
FLA,COL,44,41,4,5
PIT,DAL,33,24,4,2
WSH,NYR,34,28,5,2
CHI,CBJ,33,39,3,2
EDM,DET,37,26,2,1
ANA,CAR,20,24,4,2
NJD,VAN,24,25,1,0
STL,MTL,34,25,2,5
TOR,BOS,29,46,4,3
TBL,COL,46,24,2,6
PHI,DAL,39,16,1,4
PIT,VGK,29,24,0,3
CBJ,NYI,36,34,2,3
ARI,OTT,27,36,5,2
NSH,FLA,27,30,2,3
LAK,CGY,36,24,4,1
SJS,BUF,32,35,3,4
NYR,VAN,40,43,2,3
MIN,MTL,33,33,4,3
CHI,WSH,44,30,3,5
WPG,EDM,23,28,1,0
ANA,CGY,30,29,1,2
TOR,CBJ,31,38,3,4
PHI,VGK,37,35,6,2
STL,COL,25,18,3,1
DAL,OTT,43,20,2,1
BOS,TOR,39,30,4,2
BUF,SJS,29,28,4,3
FLA,PIT,22,25,4,2
NYR,ARI,19,35,2,3
DET,VAN,33,41,2,5
NSH,ANA,30,27,6,1
MIN,EDM,30,25,3,0
WPG,LAK,28,41,2,3
CHI,VGK,32,34,1,2
CGY,WSH,35,30,3,5
OTT,DET,38,36,5,2
TBL,PIT,48,39,3,2
MTL,SJS,37,23,2,4
NYI,ARI,22,23,4,2
NYR,BUF,24,33,6,2
CBJ,CAR,31,24,4,3
STL,LAK,35,35,5,2
NSH,MIN,21,26,4,0
CHI,PHI,24,23,1,4
DAL,ANA,29,30,2,1
CGY,FLA,24,23,6,5
EDM,WSH,40,28,4,3
VGK,COL,26,40,1,6
TOR,SJS,27,17,4,1
NJD,ARI,35,17,3,5
OTT,NYI,32,24,2,4
DET,BUF,41,25,0,2
VAN,WSH,34,29,5,6
CAR,CHI,31,32,4,0
BOS,STL,24,26,3,0
MTL,TOR,38,31,5,2
TBL,NSH,30,40,2,3
PHI,CBJ,46,26,7,4
DAL,PIT,25,27,0,3
MIN,LAK,27,31,5,1
WPG,CGY,45,30,2,1
COL,ANA,37,27,2,5
EDM,FLA,26,29,2,6
DET,STL,33,20,4,5
OTT,SJS,30,36,5,2
NYI,PHI,33,31,5,3
NYR,BOS,29,43,4,7
CHI,LAK,26,39,5,1
VGK,ANA,49,15,5,2
BUF,ARI,26,44,2,3
VAN,FLA,36,31,7,2
BOS,SJS,41,17,5,1
TOR,WSH,31,33,3,4
NYR,TBL,42,30,4,1
PIT,PHI,37,30,7,1
CAR,CGY,28,29,2,1
DET,EDM,28,32,3,1
NSH,CHI,51,20,3,0
DAL,MIN,37,22,6,3
ANA,WPG,28,40,7,4
NJD,TBL,42,23,6,7
CBJ,EDM,24,31,1,4
STL,MIN,26,36,2,1
COL,FLA,30,38,3,4
ARI,MTL,33,36,1,4
LAK,VAN,24,49,3,5
NSH,CGY,36,27,5,6
VGK,MTL,35,29,4,5
NJD,PHI,26,31,3,4
NYI,TBL,26,35,5,2
WSH,BUF,34,30,6,1
CAR,DET,34,32,7,3
STL,CBJ,27,30,4,3
COL,DAL,39,29,1,2
ANA,VAN,29,40,2,1
SJS,WPG,53,19,2,3
PIT,EDM,52,28,1,2
NSH,NYR,33,30,1,2
BOS,OTT,32,32,5,2
BUF,NYI,27,21,0,1
FLA,DET,41,22,4,0
PHI,TOR,40,26,3,4
CAR,NJD,27,26,3,5
CBJ,CGY,43,29,0,3
DAL,MTL,40,36,4,1
MIN,STL,23,29,3,4
ARI,COL,28,33,3,0
VGK,WPG,26,39,3,4
SJS,VAN,26,28,2,5
LAK,CHI,49,27,4,3
WSH,CGY,32,27,4,2
ANA,CHI,38,37,2,3
BOS,PIT,26,44,6,4
NYR,OTT,34,30,2,6
DET,NSH,24,26,1,6
EDM,ARI,28,24,2,3
MTL,BOS,31,25,5,4
NYI,OTT,32,28,4,1
PHI,CAR,28,34,4,1
CBJ,VGK,30,25,1,2
TOR,LAK,23,25,3,1
WPG,NJD,33,32,1,2
DAL,COL,38,37,4,1
CGY,ARI,43,37,4,3
VAN,STL,34,27,1,2
ANA,MIN,31,26,2,4
SJS,CHI,32,21,4,2
NYR,DET,31,36,5,1
EDM,STL,34,25,2,5
TOR,VGK,37,38,2,1
FLA,WSH,36,31,4,5
NYI,PIT,23,39,3,4
PHI,MTL,43,24,3,2
CAR,NYR,47,19,2,4
OTT,LAK,33,28,3,2
CHI,VAN,37,38,5,2
COL,NSH,45,24,9,4
CGY,NJD,38,23,5,2
ARI,CBJ,32,33,2,3
SJS,MIN,31,26,6,5
DET,BOS,32,28,4,2
BUF,TBL,22,34,2,3
WPG,VAN,35,33,4,1
EDM,NJD,32,29,4,0
NYI,FLA,36,38,2,1
TOR,PHI,40,32,2,3
MTL,LAK,37,33,3,2
OTT,CAR,30,39,4,1
TBL,BUF,40,43,5,3
PIT,CHI,31,31,3,2
WSH,VGK,34,32,5,2
ARI,MIN,35,24,3,4
COL,CBJ,36,41,4,2
CGY,STL,29,28,2,3
SJS,NSH,32,25,2,1
NYR,FLA,34,35,5,6
WPG,DAL,29,28,3,2
VAN,NJD,31,27,1,2
DET,VGK,19,19,3,2
BOS,PHI,28,29,2,3
CHI,TOR,34,57,5,4
ANA,EDM,33,31,2,6
WSH,ARI,34,35,3,4
CAR,OTT,43,29,8,2
BOS,FLA,38,29,4,5
MTL,CBJ,32,35,3,2
NYR,PIT,27,32,3,2
STL,ARI,35,22,2,3
WPG,COL,40,25,0,4
VAN,NSH,26,37,5,3
ANA,DET,27,36,3,4
LAK,MIN,35,28,3,1
SJS,EDM,25,24,6,3
NJD,OTT,23,25,2,4
NYI,TOR,30,27,5,4
PHI,WSH,31,36,1,2
CGY,DAL,25,32,1,3
VGK,CHI,42,26,3,5
BUF,CAR,33,29,4,5
TBL,NYR,45,23,9,3
FLA,WPG,37,30,3,4
MIN,ARI,34,29,3,2
EDM,COL,28,33,6,2
VAN,DAL,34,29,2,4
ANA,SJS,32,35,3,5
LAK,DET,31,21,3,2
TOR,BOS,31,34,2,4
NJD,PIT,21,39,2,1
WSH,MTL,28,40,2,5
CBJ,STL,39,27,3,2
OTT,PHI,19,27,2,1
MIN,CAR,35,28,3,4
TBL,WPG,34,27,3,4
EDM,DAL,34,36,4,5
ARI,CGY,24,37,3,0
BOS,WSH,23,44,2,3
BUF,OTT,32,23,4,2
MTL,NJD,34,43,3,4
FLA,NYR,30,33,4,3
PHI,NYI,31,36,3,4
PIT,TOR,38,33,6,1
STL,ANA,38,25,1,4
NSH,CHI,41,24,2,7
VAN,COL,32,23,4,5
LAK,VGK,25,31,4,3
SJS,DET,19,28,4,3
CHI,BUF,27,34,4,1
VGK,CGY,37,34,6,0
WSH,ANA,31,34,5,2
ARI,LAK,27,31,3,0
BUF,MIN,31,26,1,4
FLA,PHI,26,37,5,2
NJD,BOS,26,28,1,5
PIT,NYI,31,42,4,5
CBJ,MTL,26,32,5,2
DET,OTT,38,33,3,4
STL,TBL,34,18,3,1
NSH,WPG,39,25,1,2
CHI,CAR,32,33,2,4
DAL,VAN,31,33,6,1
CGY,COL,33,26,2,3
VGK,TOR,37,33,4,2
SJS,EDM,35,29,2,5
MTL,OTT,36,24,1,2
NYR,WSH,31,31,4,1
BOS,BUF,27,38,3,2
FLA,ANA,28,32,5,4
NYI,PIT,24,26,4,3
CAR,PHI,36,23,3,5
CBJ,DET,37,26,5,4
STL,CGY,31,40,5,0
NSH,VAN,48,23,3,6
MIN,COL,31,27,3,2
CHI,TBL,34,35,2,4
DAL,WPG,36,26,5,3
ARI,TOR,31,33,1,3
VGK,SJS,38,29,1,2
LAK,EDM,30,26,5,1
PIT,NJD,41,37,4,1
OTT,NYR,39,31,4,1
WSH,VAN,33,33,1,2
PHI,CGY,38,27,2,3
LAK,ARI,45,19,2,3
BOS,MIN,39,36,5,4
MTL,NYR,43,34,5,6
TBL,ANA,27,38,6,2
NJD,DET,34,20,5,1
CAR,FLA,34,23,4,2
WPG,CBJ,31,35,4,3
COL,TOR,37,28,3,5
STL,NSH,26,43,2,4
DAL,CHI,41,39,2,1
VGK,EDM,27,31,2,4
SJS,NYI,26,28,2,1
FLA,BUF,45,26,2,5
DET,CAR,19,36,0,2
ARI,EDM,30,37,3,4
TBL,BUF,29,30,5,2
NYR,MIN,31,28,3,2
PHI,VAN,34,17,2,1
PIT,CGY,38,34,3,2
CBJ,OTT,19,25,1,0
NSH,STL,39,25,3,2
DAL,VGK,28,28,4,2
ANA,NYI,23,26,3,0
LAK,SJS,36,25,3,4
MTL,BOS,37,24,1,8
NJD,MIN,34,29,2,3
CHI,DAL,38,32,3,0
BUF,CGY,36,29,2,3
OTT,BOS,34,21,1,2
DET,TOR,25,54,0,6
TBL,STL,35,33,3,4
NYR,CAR,25,43,3,2
PIT,VAN,40,22,8,6
WSH,FLA,20,40,4,3
CBJ,PHI,30,22,2,3
NSH,VGK,34,30,3,4
ARI,ANA,28,34,4,3
COL,EDM,50,20,4,1
LAK,NYI,30,25,4,1
SJS,WPG,33,26,1,5
MTL,NJD,48,35,4,6
BOS,NYR,27,28,3,2
BUF,TOR,36,29,6,4
PHI,DET,35,33,6,1
CHI,COL,36,23,2,5
MIN,OTT,35,35,7,2
ANA,WPG,24,20,0,3
SJS,LAK,22,34,4,1
WSH,TBL,35,30,4,3
VGK,ARI,38,36,2,1
CBJ,PIT,30,31,5,2
CAR,NSH,31,28,0,3
DAL,STL,32,40,1,3
NJD,NYR,33,23,0,4
MTL,PHI,42,29,3,4
TOR,BUF,43,30,2,1
DET,WSH,27,34,2,5
TBL,CAR,38,24,2,3
FLA,NSH,28,27,3,0
NYI,CBJ,27,39,2,0
CGY,OTT,27,27,3,1
STL,PIT,27,31,5,2
ARI,SJS,23,30,2,4
COL,CHI,29,29,7,3
EDM,VAN,30,38,2,5
LAK,WPG,34,34,2,1
MIN,DAL,29,28,3,2
BOS,MTL,34,29,3,1
VAN,EDM,32,28,2,3
BUF,NJD,32,45,7,1
NYR,VGK,30,32,1,4
DET,NYI,31,25,1,4
CHI,STL,38,30,0,4
ANA,LAK,20,36,4,2
BOS,CAR,34,24,2,0
MTL,NYI,40,23,4,2
FLA,MIN,46,26,2,4
NJD,VGK,35,30,3,4
PHI,TOR,29,28,6,1
CBJ,ARI,35,28,2,4
NSH,TBL,32,31,2,3
WPG,DAL,30,28,5,1
VAN,OTT,29,42,5,2
SJS,WSH,25,28,2,5
TOR,COL,39,30,1,3
PIT,STL,33,28,3,0
EDM,OTT,26,25,2,5
LAK,WSH,23,22,1,3
BOS,CHI,40,31,3,4
MTL,COL,40,35,2,3
TBL,MIN,34,21,4,5
NYI,VGK,31,33,3,2
PHI,ARI,29,18,1,3
CAR,SJS,29,30,3,2
CBJ,NYR,47,19,2,3
DAL,WPG,39,38,3,2
CGY,BUF,29,29,4,3
NJD,CHI,30,29,1,2
NYR,MTL,30,33,1,2
PIT,ARI,26,33,2,0
EDM,LAK,20,36,2,1
ANA,WSH,29,36,2,3
PHI,OTT,21,30,4,3
VAN,BUF,30,28,6,5
BOS,COL,20,20,1,4
DET,PIT,28,28,3,5
TBL,SJS,38,38,7,1
FLA,CBJ,27,34,4,1
CAR,MIN,40,24,6,2
STL,TOR,28,27,2,5
NSH,NJD,37,33,6,4
DAL,NYI,37,35,3,1
CGY,LAK,30,33,4,3
WPG,ANA,33,33,3,2
FLA,SJS,33,31,5,1
CHI,ARI,29,47,3,4
VGK,NYR,38,25,0,5
EDM,BUF,28,22,2,3
TBL,NYI,32,24,1,5
WSH,CBJ,39,38,2,5
OTT,BOS,28,40,5,2
COL,CGY,32,33,4,5
BUF,STL,33,30,5,2
FLA,TBL,28,48,1,2
PIT,MTL,34,26,1,4
NSH,SJS,32,25,3,1
MIN,ANA,24,33,2,3
WPG,DET,30,17,5,1
DAL,NJD,35,26,2,0
EDM,CAR,36,32,3,6
ARI,CGY,48,29,2,5
VAN,TOR,39,26,1,4
VGK,CHI,37,29,5,1
LAK,NYR,26,30,3,1
WSH,BOS,25,32,3,2
MTL,OTT,29,37,3,2
COL,PHI,27,33,3,1
BUF,NSH,32,39,4,3
TBL,BOS,31,29,3,2
FLA,NYI,33,30,1,3
PIT,CBJ,32,17,1,0
DET,WPG,34,28,5,2
STL,VGK,29,29,4,2
MIN,EDM,26,33,6,5
CGY,TOR,24,34,4,2
ARI,CHI,40,30,5,2
VAN,CAR,26,43,1,0
ANA,LAK,37,27,1,2
SJS,NYR,18,30,3,6
DAL,VGK,30,32,2,3
COL,NJD,37,38,3,1
OTT,CBJ,27,41,4,3
NYI,BUF,26,35,3,2
CGY,CAR,32,31,0,4
ANA,NYR,42,32,4,3
NSH,DAL,38,22,1,4
MTL,DET,43,20,1,2
TBL,WSH,28,34,2,5
FLA,BOS,33,42,2,4
PIT,LAK,27,42,5,4
MIN,PHI,28,18,4,1
EDM,TOR,37,32,1,4
STL,CHI,38,22,4,3
ARI,NJD,32,33,1,2
SJS,VAN,27,35,4,2
WPG,PHI,24,32,7,3
DET,LAK,24,32,2,4
CHI,MIN,27,26,5,3
VGK,VAN,46,29,6,3
FLA,OTT,31,30,6,1
NYR,NSH,41,24,2,5
CBJ,WSH,21,30,3,0
STL,COL,35,28,5,2
DAL,EDM,35,28,1,2
BOS,LAK,40,27,3,4
TOR,BUF,33,30,5,3
TBL,OTT,40,28,4,3
NYI,NSH,30,24,3,8
PHI,ANA,31,41,4,1
DET,CBJ,21,39,3,5
WPG,CAR,33,28,3,6
CGY,PIT,34,33,1,4
VAN,MTL,39,30,1,3
VGK,MIN,29,26,3,2
SJS,ARI,28,19,2,3
NJD,ANA,20,27,3,1
CHI,COL,32,36,1,4
STL,EDM,44,36,2,1
BOS,NYI,29,21,2,3
TBL,DAL,48,20,3,4
PHI,BUF,29,17,6,1
CBJ,LAK,28,25,3,2
OTT,NSH,24,37,5,4
WPG,CHI,37,32,1,4
COL,CAR,28,40,1,3
CGY,MTL,27,43,3,4
ARI,MIN,40,33,5,8
VAN,VGK,34,43,5,4
FLA,DAL,33,31,7,4
NJD,WSH,27,29,3,6
NYR,TOR,22,40,3,6
EDM,PIT,28,26,2,5
BUF,LAK,28,27,3,2
NYI,ANA,33,28,5,6
MIN,WPG,31,31,0,6
BOS,NSH,32,29,3,4
TOR,DET,23,30,4,1
OTT,PHI,34,38,4,5
WSH,TBL,35,27,3,1
CAR,FLA,44,22,2,4
CBJ,NJD,40,22,5,1
EDM,MTL,26,26,4,3
COL,CHI,31,32,3,5
VAN,PIT,14,29,4,1
SJS,STL,36,28,2,5
NYR,ANA,41,20,5,1
DET,ARI,30,45,2,5
DAL,CGY,27,30,1,5
SJS,VGK,38,37,1,3
TOR,CAR,39,40,8,6
MIN,CGY,34,22,3,0
BOS,WSH,17,42,7,3
TBL,FLA,34,30,6,1
NYI,CBJ,37,35,2,3
PHI,NYR,30,35,5,1
OTT,BUF,29,44,3,1
NSH,ARI,41,28,3,2
WPG,MTL,29,48,2,6
CHI,NJD,33,44,1,7
VAN,EDM,28,29,4,2
VGK,COL,32,38,3,7
LAK,STL,30,28,1,4
BUF,BOS,26,25,0,3
NJD,TOR,28,37,4,5
NYR,CAR,24,42,5,3
WSH,CBJ,36,28,2,1
NSH,PIT,32,25,2,5
WPG,STL,29,35,4,5
COL,MIN,44,33,4,6
CHI,NYI,30,40,5,2
EDM,CGY,29,31,1,5
ANA,VGK,18,29,4,3
SJS,LAK,24,38,2,3
TOR,NYR,48,38,4,5
TBL,MTL,30,43,5,4
FLA,DET,30,39,5,4
PIT,NSH,36,48,6,4
CAR,WSH,29,29,6,4
DAL,COL,40,43,3,2
VAN,LAK,26,51,3,2
VGK,ARI,36,28,4,1
SJS,PHI,29,27,6,1
STL,WPG,28,26,4,1
OTT,NJD,23,34,3,4
CBJ,CHI,33,30,2,3
MIN,NYI,26,28,1,3
BOS,BUF,22,26,3,2
TBL,DET,39,20,2,1
FLA,MTL,34,43,6,5
ARI,DAL,35,25,2,4
ANA,PHI,28,35,1,2
CGY,VAN,25,28,2,5
PIT,OTT,33,26,5,2
NJD,BOS,44,30,3,2
WSH,NYI,39,22,3,4
VGK,ANA,43,28,5,2
MIN,TOR,27,29,1,4
BUF,TBL,28,27,4,6
CAR,MTL,36,30,3,1
CBJ,FLA,28,37,4,1
DET,SJS,23,34,2,0
COL,WPG,43,26,4,7
CGY,CHI,44,33,3,5
EDM,NYR,31,33,7,5
ARI,STL,26,39,3,1
LAK,PHI,29,35,5,3
DAL,NSH,35,33,4,2
BOS,CBJ,26,33,1,2
BUF,EDM,26,27,3,2
MTL,TBL,39,23,1,2
NYI,NJD,30,31,1,2
PIT,SJS,38,32,2,3
OTT,FLA,31,31,3,6
WPG,TOR,48,28,3,6
COL,STL,42,27,7,3
CGY,NYR,29,27,4,3
ARI,ANA,34,28,4,2
VAN,CHI,37,33,7,5
VGK,PHI,33,38,5,4
CAR,WSH,41,29,3,4
DAL,DET,27,23,4,1
BOS,EDM,36,26,1,4
CBJ,SJS,23,28,2,3
MIN,WPG,44,21,3,2
VGK,STL,33,31,5,4
BUF,FLA,18,34,3,2
TOR,NYI,23,33,3,0
MTL,PIT,28,37,2,3
OTT,TBL,28,28,3,5
NJD,COL,30,34,2,5
ARI,PHI,22,29,6,2
VAN,NYR,27,37,2,1
LAK,NSH,24,38,1,4
WSH,SJS,29,29,5,4
PIT,FLA,32,35,1,4
CAR,TBL,29,26,1,3
MIN,CGY,34,37,4,5
CHI,DET,27,21,4,2
ANA,NSH,47,26,5,4
TOR,EDM,36,35,4,6
MTL,WPG,31,27,2,3
NYI,COL,33,32,1,0
LAK,CBJ,37,24,2,4
TBL,VAN,37,23,9,2
FLA,ARI,39,37,2,5
NJD,NYI,35,41,3,4
NYR,COL,29,32,5,3
WSH,OTT,41,27,6,1
CAR,PHI,33,21,5,4
DET,MTL,30,26,4,3
STL,SJS,27,29,3,2
NSH,BOS,35,36,2,6
CHI,CGY,32,28,1,2
VGK,PIT,34,16,3,4
ANA,CBJ,40,27,3,4
TOR,WPG,28,28,3,4
PHI,WSH,27,28,3,2
LAK,DAL,31,32,1,2
BOS,WPG,36,21,5,4
MTL,EDM,37,26,2,4
TBL,ARI,34,25,4,0
FLA,VAN,49,32,5,2
NYR,NJD,37,49,6,3
STL,BUF,31,19,5,1
CHI,NSH,31,30,2,5
CGY,MIN,37,43,2,1
VGK,LAK,46,23,2,5
ANA,DAL,27,27,0,3
SJS,CBJ,33,31,3,1
DET,OTT,28,31,3,2
CAR,ARI,29,32,3,0
COL,PIT,31,30,3,4
BUF,VAN,28,35,3,6
OTT,MTL,42,25,1,2
NYI,BOS,37,33,2,3
PHI,TBL,23,28,0,1
WSH,NJD,34,22,1,5
CAR,LAK,30,41,2,0
STL,NYR,29,23,5,2
CHI,ANA,33,37,4,2
CGY,EDM,33,32,4,3
VGK,CBJ,27,22,0,3
SJS,DAL,26,28,2,1
WPG,NSH,28,32,0,1
MIN,VAN,24,30,1,4
DET,BUF,22,27,1,5
ARI,PIT,27,34,3,4
FLA,TOR,29,47,8,4
NJD,TBL,20,27,3,1
MTL,CGY,37,31,2,0
NYR,NYI,36,34,6,2
PHI,BOS,39,31,6,5
WSH,CAR,30,23,2,0
STL,ANA,34,21,4,1
BUF,VGK,26,26,4,2
TOR,NJD,34,29,7,4
TBL,LAK,38,41,4,3
NYI,DET,26,36,8,2
PIT,MIN,29,29,7,3
CBJ,BOS,27,34,3,0
OTT,CHI,22,30,2,3
WPG,VAN,25,41,4,0
COL,DAL,43,30,2,3
EDM,NSH,32,32,4,2
ARI,SJS,40,28,6,3
MTL,CHI,33,28,1,4
STL,PHI,33,25,3,4
BOS,PIT,30,30,4,1
TOR,CGY,36,32,1,2
FLA,LAK,26,30,4,3
NYI,NYR,40,28,2,3
PHI,MTL,41,40,1,4
WSH,NJD,38,34,5,2
CBJ,CAR,18,34,3,2
OTT,VGK,35,43,2,4
NSH,ANA,35,27,2,4
MIN,TBL,23,20,3,2
DAL,BUF,29,22,1,4
COL,SJS,38,27,4,0
VAN,ARI,25,35,3,1
DET,PIT,29,37,1,2
CAR,ANA,26,37,1,2
WPG,TBL,31,26,1,7
NYI,WSH,29,30,4,6
COL,STL,18,24,5,3
EDM,ARI,27,30,7,3
OTT,CGY,21,42,5,2
TOR,CHI,33,34,2,6
MTL,VGK,32,34,5,4
DET,FLA,28,38,1,4
PHI,LAK,26,35,4,1
CBJ,NJD,31,41,5,0
NSH,BUF,37,31,2,1
MIN,DAL,32,27,7,0
VAN,SJS,39,18,4,1
PIT,BOS,22,38,4,3
CAR,NYI,32,27,2,1
NYR,CBJ,32,31,1,2
CHI,WPG,33,38,5,2
COL,DET,46,25,6,3
MIN,FLA,33,25,4,5
BOS,VGK,37,29,3,2
NYR,NYI,42,18,2,4
PHI,PIT,30,19,3,0
CAR,WPG,29,17,4,1
CHI,FLA,35,26,3,4
CBJ,WPG,29,30,4,3
MIN,DET,33,27,4,2
MTL,WSH,33,40,2,4
OTT,NJD,38,53,3,4
NSH,TOR,36,31,2,5
DAL,TBL,35,25,3,2
VAN,STL,26,37,3,1
SJS,ANA,31,28,4,2
BUF,OTT,30,39,2,5
CGY,STL,31,34,4,5
WSH,NSH,33,24,4,5
DAL,TOR,34,34,3,5
EDM,CGY,34,28,3,4
ANA,ARI,32,27,4,2
LAK,TBL,34,24,2,4
SJS,VAN,40,25,2,5
BUF,MTL,21,30,1,3
NJD,NSH,32,30,5,6
ARI,LAK,28,37,2,3
NYR,DET,39,25,4,2
PIT,PHI,20,30,4,3
OTT,WSH,28,37,3,5
CAR,VGK,25,37,3,4
WPG,BOS,38,25,1,2
EDM,STL,35,32,4,2
ANA,TBL,26,22,3,4
BUF,CBJ,24,23,2,1
NYI,VAN,37,24,3,4
MTL,FLA,35,29,4,0
TOR,OTT,36,25,2,1
DET,NYR,33,31,0,1
NJD,DAL,31,31,2,3
PHI,COL,28,31,6,3
WPG,STL,33,40,5,2
NSH,VGK,19,39,0,3
MIN,BOS,26,34,1,6
ARI,CHI,42,44,2,3
CGY,EDM,26,49,3,8
LAK,ANA,47,28,1,3
SJS,TBL,30,35,0,3
WSH,PIT,32,33,3,4
MTL,CBJ,30,27,3,4
CAR,VAN,32,35,4,3
TOR,FLA,34,21,3,5
NYR,DAL,36,21,3,5
DET,PHI,16,31,0,3
BOS,VAN,42,25,4,0
BUF,COL,24,27,1,6
TBL,VGK,18,29,4,2
NJD,MTL,24,36,4,5
NYI,DAL,41,31,4,3
WSH,LAK,24,31,4,2
CBJ,FLA,45,32,1,0
OTT,ANA,32,28,2,3
STL,CAR,26,28,6,3
MIN,CHI,34,29,3,2
WPG,NSH,34,36,1,2
CGY,SJS,31,26,1,3
ARI,EDM,27,30,3,0
NYR,TOR,35,30,5,3
CHI,BOS,22,40,1,2
BUF,DET,32,21,3,4
MTL,ANA,27,37,3,2
TBL,PIT,29,31,4,2
FLA,VGK,25,39,2,7
NYI,LAK,33,25,5,3
PHI,NJD,46,19,0,5
OTT,COL,26,34,1,4
STL,WPG,37,25,2,4
MIN,VAN,37,26,4,2
CGY,NSH,39,35,2,3
EDM,SJS,31,31,3,6
ARI,CAR,33,31,3,5
TOR,ANA,35,30,5,4
NYR,BUF,39,28,2,3
CBJ,DET,44,16,2,0
DAL,MIN,33,31,2,3
WPG,OTT,34,27,5,2
BOS,ARI,33,31,4,2
MTL,TOR,30,23,2,1
TBL,NYI,30,18,3,1
FLA,PIT,35,22,2,3
NJD,LAK,34,37,3,0
WSH,PHI,27,26,2,7
CBJ,COL,32,22,1,2
EDM,NSH,36,29,3,2
STL,DAL,25,34,2,3
VAN,CGY,27,32,2,6
VGK,CAR,38,34,5,6
DET,BOS,20,40,3,1
BUF,ANA,33,28,2,3
NYR,LAK,41,43,4,1
WPG,CHI,36,26,5,2
MIN,COL,36,33,2,3
MTL,ARI,28,34,2,3
PHI,FLA,34,31,4,1
WSH,NYI,29,32,3,5
CBJ,TBL,32,30,1,2
VAN,NSH,32,38,6,2
SJS,CGY,36,37,2,6
BUF,DET,25,29,3,2
TOR,ARI,41,37,3,2
NJD,FLA,28,33,3,5
NYI,PHI,25,38,5,3
PIT,TBL,36,38,1,2
MIN,VGK,25,26,4,0
WPG,NYR,44,32,1,4
DAL,CAR,36,25,4,1
COL,OTT,36,34,3,0
EDM,CHI,31,41,5,3
ANA,STL,27,37,2,4
BOS,MTL,38,29,4,1
LAK,CGY,33,38,5,3
VAN,CHI,20,49,3,0
