home,away,home shots,away shots,home goals,away goals
CAR,NJD,25,25,1,4
TBL,FLA,36,26,2,3
STL,ANA,23,25,9,3
NSH,PHX,32,26,2,3
VAN,DAL,38,24,5,2
SJS,COL,33,25,4,0
BUF,WSH,29,39,1,2
NYR,PHI,39,24,2,4
CHI,PIT,31,26,3,2
MIN,DET,26,39,1,2
CGY,MTL,37,39,4,0
NYI,FLA,37,21,5,1
STL,CHI,34,26,3,5
PIT,WSH,39,24,0,1
TOR,NYI,25,29,2,1
PHI,PHX,39,29,2,3
CAR,NYR,33,46,3,4
DET,SJS,38,43,3,4
CBJ,NSH,30,20,4,0
MIN,EDM,23,21,4,1
DAL,NJD,19,23,0,1
VAN,MTL,39,25,2,3
BUF,ATL,39,41,4,1
OTT,FLA,34,24,5,1
PIT,SJS,26,38,2,3
TBL,PHX,39,28,8,3
CGY,BOS,29,29,1,3
COL,EDM,39,31,1,5
ANA,LAK,27,18,2,3
PHI,NYI,43,35,4,3
DET,DAL,39,25,1,4
MTL,TOR,35,28,4,5
NSH,CHI,31,25,0,3
VAN,STL,27,30,3,2
LAK,MIN,30,27,4,2
WSH,NYR,35,28,0,6
CAR,PIT,21,34,4,1
CBJ,PHX,34,28,5,3
BUF,OTT,39,31,4,2
ATL,FLA,46,32,1,2
TBL,NJD,30,20,2,1
CGY,SJS,24,33,3,4
EDM,STL,39,22,0,5
ANA,MIN,48,31,2,3
DAL,NSH,25,27,3,2
LAK,COL,42,17,4,3
BUF,DET,32,37,2,3
TOR,PIT,31,40,5,6
MTL,CAR,27,31,4,3
OTT,PHI,29,31,4,1
NYI,WSH,31,22,2,3
VAN,BOS,28,25,1,3
NYR,TBL,23,19,1,2
NSH,CBJ,28,27,3,2
ATL,TOR,43,24,3,2
FLA,NJD,26,26,1,2
CHI,PHX,41,29,4,3
CGY,STL,20,27,1,0
EDM,BOS,17,40,2,3
ANA,COL,32,24,3,2
MIN,CHI,26,34,2,4
LAK,DET,39,27,4,7
NYR,BUF,31,26,2,3
WSH,NYI,42,29,2,1
CAR,FLA,22,42,2,1
ATL,MTL,41,23,1,3
OTT,BOS,33,21,0,1
STL,CGY,25,29,0,6
EDM,NSH,26,35,2,1
PHX,DAL,27,30,2,3
VAN,CBJ,26,31,2,1
SJS,COL,35,19,2,1
TOR,PIT,20,29,3,2
NJD,TBL,27,16,2,1
NYI,MIN,41,34,4,1
CHI,CGY,30,25,6,4
ANA,DET,28,29,2,1
BOS,TBL,28,28,2,1
NYR,MIN,41,19,1,3
PHI,TOR,30,33,2,3
WSH,STL,30,27,3,2
CAR,BUF,24,29,3,2
ATL,OTT,43,27,1,3
FLA,MTL,30,31,0,4
EDM,CBJ,38,28,4,2
VAN,NSH,29,29,0,3
LAK,PHX,18,25,1,0
SJS,DET,28,27,3,1
NJD,PIT,30,26,2,1
OTT,NYR,29,27,1,4
CHI,CAR,29,20,5,2
CGY,CBJ,28,40,4,3
ANA,DAL,29,26,4,3
NYI,STL,22,23,5,2
PHI,BUF,36,35,3,5
LAK,VAN,22,36,1,3
BOS,PIT,31,39,2,3
TOR,CHI,33,25,3,5
ATL,FLA,36,34,4,3
TBL,MTL,45,23,2,4
PHX,DET,36,26,5,4
COL,EDM,34,31,1,5
SJS,DAL,31,28,2,3
NYI,NJD,22,29,2,3
NYR,PHI,36,24,7,0
FLA,WSH,34,25,2,3
MIN,BUF,26,33,2,3
CGY,NSH,36,23,3,2
ANA,VAN,26,16,0,3
TBL,WSH,28,30,1,2
STL,CBJ,36,28,5,4
LAK,DAL,23,22,3,4
NJD,OTT,32,21,1,2
NYI,TOR,40,27,4,3
PHI,EDM,27,25,4,1
PIT,BUF,31,30,3,1
MTL,BOS,26,31,4,1
FLA,CHI,15,39,3,2
MIN,COL,25,30,5,2
PHX,VAN,34,39,3,4
SJS,NSH,33,25,3,2
WSH,EDM,36,22,5,0
CAR,ATL,37,29,2,3
DET,LAK,29,26,1,2
CBJ,STL,22,26,3,4
TBL,CHI,30,31,4,3
DAL,CGY,34,34,3,4
ANA,NYR,33,32,5,2
BOS,BUF,29,45,3,4
TOR,PHI,29,33,2,3
FLA,OTT,34,39,1,2
STL,MTL,27,28,4,1
NSH,MIN,31,19,4,0
PHX,CGY,32,39,3,0
SJS,VAN,48,28,4,5
NYI,BOS,42,28,4,2
WSH,CAR,26,41,2,1
DET,EDM,44,27,2,1
CBJ,LAK,34,22,2,4
ATL,NJD,26,30,2,3
TBL,OTT,35,22,1,2
DAL,MIN,31,14,4,0
COL,ANA,26,33,2,6
PIT,MTL,26,20,0,3
TOR,BUF,29,42,4,3
NJD,NYI,35,15,3,2
PHI,ATL,24,41,4,5
CAR,CBJ,31,28,2,3
FLA,TBL,27,38,4,3
STL,DET,29,27,3,5
NSH,COL,29,38,4,2
CGY,VAN,23,32,3,4
SJS,NYR,33,22,2,3
PIT,EDM,33,29,5,1
WSH,CHI,42,30,4,3
DAL,LAK,23,30,2,3
BUF,OTT,33,38,6,4
ANA,PHX,38,31,2,5
TOR,TBL,32,36,2,6
CHI,SJS,34,36,6,3
VAN,MIN,22,35,4,2
BUF,CAR,40,33,0,1
NJD,ATL,24,20,4,2
NYR,NYI,47,28,6,3
CBJ,BOS,36,29,2,3
MTL,WSH,26,41,2,4
OTT,PIT,22,41,1,5
FLA,PHI,22,31,2,3
NSH,LAK,32,18,2,4
DAL,SJS,37,39,3,6
CGY,PHX,27,25,3,4
CAR,TOR,37,19,1,3
DET,WSH,35,28,3,2
VAN,COL,40,29,4,2
ANA,STL,24,31,2,1
ATL,PHI,25,24,4,3
CBJ,DET,37,27,0,2
MTL,TBL,29,37,3,2
OTT,NJD,25,34,3,1
FLA,TOR,26,24,4,0
NSH,BOS,31,38,4,3
DAL,CHI,27,23,5,0
CGY,COL,28,29,5,2
EDM,PHX,36,17,1,3
LAK,STL,17,39,0,4
SJS,MIN,50,30,3,2
NJD,WSH,33,12,0,3
NYR,MTL,31,25,6,3
CAR,NYI,35,37,3,2
VAN,PHX,47,29,1,3
MIN,CBJ,36,33,4,5
BUF,ATL,28,31,8,2
TOR,BOS,29,37,5,2
OTT,TBL,34,37,3,2
FLA,NYI,32,21,3,4
NSH,DET,39,40,3,1
DAL,PHI,30,30,2,3
EDM,COL,33,27,2,3
LAK,ANA,32,25,1,2
SJS,STL,34,45,5,3
PIT,NYR,40,27,2,5
BUF,NSH,38,26,3,4
CBJ,NJD,13,31,0,3
MIN,MTL,31,32,1,8
PHX,CHI,23,28,1,2
ANA,CGY,33,41,5,4
DET,PIT,41,25,4,5
LAK,CGY,27,28,2,1
BOS,NJD,30,31,4,1
NYR,FLA,33,22,1,0
PHI,WSH,33,23,4,5
CAR,OTT,24,39,4,3
MTL,BUF,31,24,0,2
TBL,NYI,38,28,2,5
NSH,EDM,30,20,3,1
MIN,TOR,29,17,0,3
COL,CBJ,32,33,5,4
PHX,STL,23,30,2,1
DET,VAN,40,33,1,2
CHI,FLA,31,23,4,0
DAL,ANA,26,26,3,4
SJS,CGY,38,25,6,3
BOS,MTL,41,24,7,0
NYI,ATL,15,34,1,2
NYR,OTT,30,30,1,2
PHI,PIT,20,31,1,2
STL,EDM,30,12,4,0
NSH,ANA,28,38,5,4
COL,TOR,28,27,3,4
PHX,CBJ,23,28,3,0
LAK,SJS,38,28,4,3
PIT,NJD,26,21,1,0
BUF,FLA,32,24,4,2
OTT,WSH,23,31,2,0
ATL,VAN,31,26,1,3
TBL,CAR,21,39,3,4
BOS,NYR,26,23,0,1
LAK,COL,25,21,4,1
BUF,NJD,28,30,2,0
MTL,WSH,18,33,0,2
NYI,PHI,37,22,1,4
CAR,TBL,35,32,2,4
DET,TOR,29,24,4,2
NSH,DAL,32,30,4,2
MIN,STL,16,47,3,6
CHI,ANA,28,25,1,2
PHX,SJS,27,32,1,4
EDM,CGY,21,31,4,5
PIT,FLA,28,38,2,1
ATL,OTT,47,28,5,4
CBJ,VAN,40,24,1,4
PHI,BOS,28,36,1,2
DET,CHI,35,41,2,3
ANA,COL,42,35,5,4
BOS,CHI,34,32,3,0
TOR,BUF,35,31,4,3
PIT,PHI,27,24,2,5
WSH,CAR,40,26,2,3
CBJ,FLA,32,31,3,2
MTL,ATL,31,28,3,1
TBL,OTT,31,33,5,2
STL,MIN,29,28,2,3
NSH,VAN,17,32,1,3
EDM,LAK,32,33,0,2
PHX,DAL,27,45,2,1
BUF,NYR,35,23,1,0
NJD,NYI,20,29,3,2
CAR,MTL,35,40,6,2
DET,STL,44,47,3,10
CGY,ANA,25,22,2,4
BOS,TOR,38,31,3,4
NYI,NYR,33,27,6,2
PHI,ATL,43,22,0,1
WSH,CBJ,33,23,4,3
TBL,PIT,24,37,2,1
FLA,OTT,38,23,1,4
MIN,EDM,22,35,4,2
COL,NSH,29,34,2,3
VAN,LAK,35,19,3,1
SJS,DAL,52,29,6,0
NJD,PHI,24,36,4,2
CBJ,CHI,34,29,3,4
STL,CGY,27,25,2,3
PHX,COL,38,20,3,4
BOS,ATL,24,30,3,2
MIN,TBL,30,23,1,3
NSH,DET,34,41,3,4
LAK,DAL,32,25,3,1
OTT,TOR,25,30,2,4
NJD,MTL,21,29,1,3
NYI,CAR,31,26,2,4
WSH,BUF,35,38,5,4
FLA,PIT,30,34,2,4
VAN,EDM,41,34,1,4
SJS,ANA,33,22,4,2
PHI,NYR,34,34,2,3
CAR,BUF,36,31,1,2
DET,MIN,34,29,4,2
CBJ,STL,24,33,1,6
CHI,TBL,31,15,0,2
COL,CGY,35,36,1,2
ANA,DAL,27,31,3,4
NYR,BOS,26,30,5,3
SJS,LAK,35,32,6,1
BUF,TBL,24,25,4,2
TOR,WSH,21,41,2,3
PIT,NJD,27,24,4,2
MTL,CHI,35,43,2,1
OTT,PHI,36,29,5,2
STL,COL,29,27,3,1
NSH,ATL,24,36,6,3
DAL,CBJ,30,23,3,0
EDM,VAN,22,26,2,0
BOS,NYI,33,32,3,2
NJD,TOR,33,24,4,2
WSH,FLA,25,33,5,2
CAR,DET,32,42,3,0
CHI,STL,39,24,4,3
CGY,EDM,47,23,6,1
ANA,SJS,34,38,6,2
LAK,PHX,33,35,3,2
NYR,ATL,29,26,0,3
OTT,MTL,32,29,3,2
DAL,COL,37,23,4,2
VAN,MIN,28,29,5,0
NYI,PIT,38,38,3,4
DET,CHI,28,29,2,4
BUF,PHI,29,27,4,3
ATL,CAR,19,32,1,6
TBL,FLA,34,25,4,2
NSH,CBJ,25,45,4,1
COL,DAL,17,28,2,3
EDM,MIN,29,27,1,3
PHX,SJS,26,27,4,3
ANA,LAK,28,24,2,1
NYR,NJD,29,26,5,2
BOS,OTT,29,32,3,1
TOR,MTL,28,34,1,4
PHI,NYI,39,36,7,4
CAR,TBL,44,35,2,6
FLA,WSH,23,28,1,0
CBJ,BUF,36,30,4,5
STL,NSH,25,24,2,0
CGY,VAN,36,39,2,3
LAK,ANA,44,20,1,3
SJS,PHX,37,36,3,1
NJD,BOS,32,26,3,2
ATL,PIT,39,20,2,5
COL,EDM,25,28,4,3
CHI,DET,36,31,3,4
MIN,DAL,23,29,5,3
