home,away,home shots,away shots,home goals,away goals
VAN,WPG,29,31,0,2
NJD,BUF,27,29,2,3
WSH,NYR,27,24,1,4
CAR,CHI,37,27,1,2
PIT,NYI,18,35,3,2
CBJ,NSH,23,45,2,4
STL,SJS,32,27,4,5
MTL,TOR,33,27,3,5
EDM,CGY,24,44,7,1
DAL,TBL,27,36,3,4
COL,VGK,39,29,3,2
ARI,LAK,24,23,2,4
ANA,MIN,27,29,1,5
BOS,PHI,35,19,7,3
WSH,NYR,29,25,1,3
DET,FLA,27,39,2,1
OTT,MTL,39,32,3,2
VAN,WPG,34,31,3,4
NJD,BUF,42,37,1,4
TBL,CAR,28,25,3,0
STL,LAK,31,31,0,3
TOR,CGY,34,33,0,3
COL,VGK,34,28,0,3
ARI,ANA,25,28,4,3
NJD,NYI,29,20,1,2
WSH,PIT,22,37,2,3
FLA,DAL,43,26,0,3
CBJ,CHI,30,34,5,6
DET,NSH,24,33,0,2
OTT,MTL,39,36,5,4
VAN,EDM,33,29,3,4
PHI,NYR,39,27,4,3
STL,LAK,36,20,1,2
TOR,CGY,39,22,2,1
ARI,ANA,28,35,4,3
NYI,BOS,37,36,7,2
WSH,PIT,35,28,5,2
TBL,CAR,22,32,3,1
FLA,DAL,35,39,3,2
CBJ,CHI,26,27,0,2
DET,NSH,32,39,5,2
OTT,CGY,31,30,6,1
WPG,MTL,30,21,6,3
VAN,EDM,32,34,0,3
ARI,COL,18,29,2,3
BUF,PHI,23,39,0,3
NYR,BOS,34,33,6,2
MIN,LAK,30,28,3,1
ANA,VGK,24,31,1,5
SJS,STL,20,26,3,2
NJD,WSH,24,24,2,5
NYI,PIT,27,31,3,4
TBL,DAL,21,20,5,0
FLA,CAR,31,33,3,4
CHI,DET,36,32,3,5
NSH,CBJ,33,30,2,1
OTT,CGY,34,38,3,6
WPG,MTL,21,41,2,1
EDM,TOR,30,29,0,4
MIN,LAK,42,28,4,3
ARI,COL,25,41,2,6
ANA,VGK,30,27,2,3
SJS,STL,40,31,6,7
BUF,PHI,28,38,0,3
NYI,PIT,30,20,2,0
NYR,BOS,21,36,1,4
CHI,DET,32,46,7,2
NSH,CBJ,29,29,3,1
WPG,VAN,27,19,0,4
NJD,WSH,21,23,2,3
TBL,DAL,28,20,3,0
FLA,CAR,46,31,2,3
OTT,CGY,36,28,5,1
EDM,TOR,31,23,0,3
VGK,MIN,39,30,5,4
ANA,STL,33,35,4,5
SJS,COL,27,35,6,2
NYR,BUF,19,24,3,2
PIT,PHI,27,42,5,2
CBJ,DET,36,20,4,1
MTL,OTT,33,27,3,1
WPG,VAN,39,33,5,2
BOS,WSH,19,28,1,2
EDM,TOR,27,32,1,6
VGK,MIN,28,37,5,1
ANA,STL,29,21,2,3
SJS,COL,26,38,0,4
NYR,NJD,39,37,2,5
CAR,DET,32,35,5,2
PIT,PHI,29,35,3,4
CHI,TBL,37,34,2,3
NSH,FLA,35,38,4,5
MTL,WPG,36,27,3,4
CGY,OTT,29,32,7,3
VAN,TOR,28,32,3,1
DAL,CBJ,24,22,2,3
BOS,WSH,25,32,5,1
NJD,NYR,27,28,3,6
NYI,BUF,29,22,5,2
CHI,TBL,27,42,4,3
COL,ANA,34,28,3,2
ARI,MIN,25,27,1,5
LAK,STL,30,22,2,3
SJS,VGK,29,27,4,5
NSH,FLA,30,32,2,6
MTL,WPG,28,29,7,1
EDM,CGY,33,36,3,2
VAN,TOR,31,39,4,2
DAL,CBJ,26,21,5,0
COL,ANA,33,27,4,5
ARI,MIN,31,34,5,2
LAK,STL,34,25,4,3
SJS,VGK,24,32,0,4
BOS,PHI,29,32,2,3
NYI,BUF,30,26,5,2
WSH,NJD,41,26,4,3
PIT,NYR,24,24,5,1
CHI,TBL,25,39,3,6
CGY,OTT,34,22,3,4
EDM,OTT,37,28,3,2
VAN,MTL,29,30,2,1
MIN,VGK,21,26,2,0
COL,ARI,35,14,2,3
ANA,LAK,25,26,6,5
NYI,BOS,27,33,2,1
PHI,BUF,33,20,5,4
WSH,NJD,30,31,5,4
CAR,NSH,35,23,3,2
PIT,NYR,27,35,4,2
CBJ,FLA,40,33,2,4
DET,TBL,23,29,3,4
TOR,WPG,39,23,3,4
DAL,CHI,37,22,6,1
EDM,OTT,36,22,7,1
VAN,MTL,24,45,1,5
MIN,VGK,31,27,4,3
COL,ARI,46,14,2,1
ANA,LAK,34,37,1,5
BOS,NYR,27,27,4,0
BUF,PIT,23,27,2,5
NYI,NJD,33,22,5,3
PHI,WSH,33,22,3,5
CAR,NSH,26,33,5,1
CBJ,FLA,32,32,4,5
DET,TBL,23,44,6,4
TOR,WPG,38,27,4,3
CGY,MTL,29,18,2,1
DAL,CHI,30,16,2,4
STL,VGK,23,40,4,5
EDM,OTT,37,25,6,2
MIN,ARI,32,25,4,0
COL,LAK,46,18,2,0
ANA,SJS,34,27,0,6
BOS,NYR,18,33,0,4
BUF,PIT,24,34,0,3
NJD,NYI,28,29,2,3
PHI,WSH,32,23,4,5
TBL,NSH,28,31,6,3
FLA,CHI,35,32,4,2
CBJ,DAL,26,30,4,3
STL,VGK,35,26,1,5
TOR,WPG,22,32,2,5
CGY,MTL,36,25,3,1
VAN,EDM,28,35,2,1
ANA,SJS,27,33,1,3
DET,CAR,26,32,1,2
OTT,TOR,31,36,4,3
MIN,ARI,34,22,4,1
COL,LAK,41,28,4,1
NYR,PHI,24,30,4,5
WSH,NYI,33,18,1,0
TBL,NSH,39,26,1,4
FLA,CHI,36,29,6,3
PIT,BOS,26,43,4,1
CBJ,DAL,30,35,1,2
OTT,VAN,46,28,2,3
WPG,MTL,36,31,2,4
CGY,EDM,27,31,4,3
VGK,SJS,36,24,2,1
LAK,STL,27,19,1,2
NJD,BUF,27,35,3,2
WSH,NYI,22,22,3,1
PIT,BOS,35,33,1,2
DET,CAR,28,37,4,2
ANA,ARI,28,28,1,5
NYR,PHI,29,26,9,0
OTT,VAN,32,29,2,3
WPG,MTL,30,36,4,3
CGY,EDM,33,30,3,7
VGK,SJS,37,33,5,4
LAK,STL,24,20,4,1
BUF,BOS,24,37,1,4
NYI,PHI,25,31,3,4
CAR,CBJ,27,28,2,3
TBL,CHI,23,21,4,2
FLA,NSH,41,27,1,2
DET,DAL,21,40,3,2
EDM,WPG,21,25,2,1
COL,MIN,55,20,5,1
ANA,ARI,31,25,3,2
NJD,PIT,25,29,1,3
WSH,NYR,18,33,2,1
MTL,VAN,31,28,2,3
TOR,CGY,27,18,3,4
LAK,VGK,25,33,2,4
SJS,STL,31,34,1,2
BUF,BOS,32,41,0,2
NYI,PHI,28,24,6,1
CAR,CBJ,37,31,2,3
TBL,CHI,29,31,4,1
FLA,NSH,49,21,2,0
DET,DAL,21,33,0,3
MTL,VAN,40,18,5,4
TOR,CGY,33,31,2,0
EDM,WPG,37,31,4,2
COL,MIN,42,31,6,0
SJS,STL,31,21,2,5
NJD,PIT,30,27,4,6
LAK,VGK,31,42,3,1
NYR,BUF,40,19,5,3
CBJ,CAR,19,28,0,3
MTL,EDM,32,17,4,0
OTT,CGY,23,36,2,1
VAN,WPG,22,29,0,4
MIN,ANA,23,25,2,1
ARI,COL,25,35,1,5
SJS,LAK,23,42,2,1
PHI,NJD,33,32,3,4
CHI,FLA,32,35,3,2
NSH,DET,34,31,2,0
DAL,TBL,17,26,1,2
ARI,COL,32,39,5,4
PIT,BUF,42,28,5,2
MTL,EDM,28,35,3,4
OTT,CGY,31,29,3,1
VAN,WPG,39,36,1,5
MIN,ANA,26,30,3,2
SJS,LAK,28,44,4,2
BOS,NYI,32,27,3,4
PHI,NYR,44,22,3,8
WSH,NJD,22,24,4,3
CBJ,CAR,36,33,3,4
CHI,FLA,21,41,3,0
NSH,DET,30,21,7,1
OTT,TOR,31,41,2,3
DAL,TBL,41,27,4,3
COL,VGK,32,19,5,1
WSH,NJD,31,24,4,0
STL,ANA,34,24,1,4
MTL,EDM,29,22,3,4
CGY,WPG,27,29,2,3
ARI,SJS,28,22,5,2
BOS,NYI,38,18,3,2
PHI,NYR,37,25,2,1
CAR,TBL,40,22,4,3
PIT,BUF,31,36,4,0
DET,CBJ,34,22,3,1
CHI,NSH,30,34,1,3
STL,ANA,40,24,2,3
TOR,EDM,31,20,4,3
CGY,WPG,33,24,4,2
DAL,FLA,34,28,3,4
COL,VGK,24,34,2,3
ARI,SJS,27,34,4,0
BOS,NJD,40,29,0,1
WSH,NYR,22,20,5,4
CAR,TBL,28,24,4,0
DET,CBJ,29,17,4,1
CHI,NSH,29,31,2,3
MTL,OTT,23,15,0,4
DAL,FLA,34,23,1,4
BUF,PHI,32,36,3,4
PIT,NYI,22,25,2,1
STL,ARI,25,19,1,3
TOR,EDM,31,23,2,3
CGY,WPG,30,29,1,5
COL,ANA,48,15,5,2
VGK,LAK,24,25,4,1
SJS,MIN,39,25,4,3
BOS,NJD,48,35,5,4
BUF,PHI,27,32,6,1
NYR,WSH,27,32,5,2
TBL,CBJ,38,21,1,3
FLA,DET,33,36,4,1
PIT,NYI,21,32,6,3
CHI,CAR,16,32,2,1
NSH,DAL,26,35,3,2
OTT,MTL,34,31,5,1
STL,ARI,43,26,3,4
WPG,TOR,27,26,1,3
VAN,CGY,35,36,5,6
COL,ANA,36,22,8,4
VGK,LAK,42,30,2,4
SJS,MIN,33,28,4,2
BOS,PIT,31,23,1,4
BUF,NYR,23,47,2,3
NYI,WSH,33,22,8,4
TBL,CBJ,34,38,3,2
FLA,DET,36,27,3,2
CHI,CAR,25,31,3,4
NSH,DAL,22,31,1,4
OTT,MTL,23,38,1,4
VGK,MIN,37,37,2,3
NJD,WSH,23,40,1,2
WPG,TOR,32,38,1,2
EDM,CGY,25,26,3,2
ANA,ARI,29,31,2,4
LAK,SJS,30,36,0,3
BOS,PIT,28,28,7,5
BUF,NYR,29,30,3,2
NYI,PHI,24,32,3,2
CAR,DAL,43,25,2,3
TBL,DET,29,26,2,1
FLA,CBJ,39,46,5,2
NSH,CHI,21,41,3,0
MTL,OTT,38,32,3,6
EDM,VAN,42,27,3,6
COL,STL,34,28,2,1
VGK,MIN,28,27,1,2
LAK,SJS,37,23,2,3
NJD,WSH,39,19,4,5
CAR,DAL,38,28,1,0
TBL,DET,28,18,1,5
FLA,CBJ,35,32,3,0
NSH,CHI,30,32,5,2
WPG,VAN,40,31,1,3
CGY,TOR,34,30,2,4
ANA,ARI,20,31,2,3
PHI,BOS,23,32,3,2
STL,VGK,32,33,1,6
MTL,EDM,32,23,3,2
CGY,TOR,29,30,3,5
MIN,COL,25,36,4,5
LAK,ARI,38,33,2,5
NJD,BUF,30,18,3,5
NYI,WSH,39,29,1,0
NYR,PIT,25,45,8,4
PHI,BOS,42,26,2,4
CAR,FLA,36,36,5,2
CBJ,TBL,30,38,4,2
DET,NSH,27,31,2,3
CHI,DAL,28,27,4,2
WPG,VAN,36,24,5,0
STL,VGK,35,51,3,1
OTT,EDM,30,35,2,4
TOR,MTL,32,34,3,2
MIN,COL,19,32,8,3
LAK,ARI,30,27,4,3
BUF,NJD,27,38,3,6
NYI,PHI,23,27,3,2
NYR,PIT,24,32,2,5
WSH,BOS,33,32,2,4
CAR,FLA,22,24,3,0
CBJ,TBL,36,30,4,6
DET,NSH,26,32,1,7
CHI,DAL,39,34,1,5
MTL,WPG,38,27,2,4
CGY,VAN,28,21,6,2
BUF,NJD,32,40,3,4
NYI,NYR,32,36,1,4
STL,MIN,38,25,9,1
OTT,EDM,40,23,1,3
VGK,ARI,37,26,7,4
ANA,COL,28,35,0,2
SJS,LAK,29,34,5,2
CAR,DET,34,28,4,5
CBJ,CHI,26,28,3,4
NSH,TBL,36,34,0,3
MTL,WPG,19,25,0,5
TOR,OTT,38,32,6,5
CGY,VAN,28,25,4,1
DAL,FLA,20,21,4,1
SJS,LAK,28,26,2,4
NJD,PIT,30,24,2,5
NYI,NYR,32,26,3,2
PHI,BUF,43,31,3,5
WSH,BOS,32,25,2,1
STL,MIN,30,30,3,2
VGK,ARI,29,14,1,0
ANA,COL,25,37,1,4
CAR,DET,38,30,1,3
CBJ,CHI,33,34,3,4
NSH,TBL,22,23,7,2
MTL,TOR,25,25,4,2
OTT,WPG,24,26,4,2
EDM,VAN,34,25,4,3
LAK,VGK,28,41,2,4
SJS,ANA,46,21,0,4
BOS,NYI,45,23,4,1
NJD,NYR,27,20,0,3
WSH,BUF,21,23,3,1
PIT,PHI,27,22,4,3
TOR,CGY,26,28,2,3
DAL,FLA,26,31,2,3
MTL,CGY,27,34,1,4
OTT,WPG,29,35,2,3
EDM,VAN,32,41,1,4
LAK,VGK,22,32,2,6
SJS,ANA,28,27,1,4
NYR,NJD,33,16,4,0
WSH,BUF,29,30,2,5
CAR,NSH,29,20,4,1
TBL,FLA,19,38,3,2
PIT,PHI,32,27,1,2
DET,CHI,28,25,4,1
TOR,WPG,33,24,2,5
DAL,CBJ,31,18,4,1
ARI,STL,25,27,1,4
BOS,NYI,28,25,3,0
MTL,CGY,20,29,2,1
MIN,SJS,18,22,3,2
COL,LAK,37,18,6,0
ANA,VGK,16,51,0,4
BUF,PIT,30,41,2,3
NYR,NJD,30,33,6,3
PHI,WSH,25,41,3,6
CAR,NSH,48,28,3,1
TBL,FLA,31,32,3,5
DET,CHI,29,27,0,4
WPG,EDM,26,25,0,3
VAN,TOR,24,39,3,2
MIN,SJS,28,28,5,2
DAL,CBJ,32,22,5,1
ARI,STL,29,22,3,2
BOS,WSH,28,33,6,3
NJD,NYR,30,25,3,5
PHI,NYI,30,28,0,1
COL,LAK,43,22,5,1
ANA,VGK,35,29,2,5
TBL,CAR,36,27,3,2
FLA,CBJ,39,36,4,2
CGY,OTT,28,20,2,4
EDM,MTL,36,23,4,1
VAN,TOR,29,40,6,3
DAL,DET,36,22,3,2
ARI,MIN,24,24,2,5
VGK,SJS,40,31,3,2
BOS,WSH,35,33,1,8
BUF,PIT,29,36,4,2
NJD,PHI,27,30,6,4
NYI,NYR,28,26,6,1
TBL,CAR,27,36,1,4
FLA,CBJ,33,34,5,1
CGY,OTT,36,20,6,1
EDM,MTL,25,31,3,4
DAL,DET,24,26,5,2
COL,STL,39,27,3,2
LAK,ANA,22,25,4,1
CHI,NSH,30,40,5,4
WPG,TOR,37,33,3,5
ARI,MIN,40,23,1,4
VGK,SJS,40,33,5,2
BUF,BOS,30,38,1,5
NYI,WSH,26,28,0,1
TBL,CBJ,28,25,3,1
FLA,CAR,34,29,2,4
PIT,NJD,23,31,5,1
DET,DAL,23,46,7,3
STL,COL,27,29,2,4
CGY,MTL,31,20,4,2
VAN,OTT,31,25,0,3
BUF,BOS,34,40,6,4
NYR,PHI,24,27,4,1
CHI,NSH,30,28,1,3
WPG,TOR,24,36,4,2
LAK,ARI,42,23,2,3
SJS,MIN,33,34,2,6
NYI,WSH,24,30,3,6
FLA,CAR,36,19,4,3
PIT,NJD,37,36,4,2
DET,DAL,17,52,1,2
STL,COL,30,31,5,3
WPG,TOR,26,37,1,4
CGY,MTL,34,32,5,2
VAN,OTT,34,28,4,2
LAK,ARI,26,40,0,4
SJS,MIN,30,26,3,6
NYR,BUF,29,34,6,3
PHI,NYI,37,20,1,2
TBL,CBJ,34,22,4,3
PIT,BOS,29,30,1,0
NSH,FLA,27,40,4,1
OTT,VAN,27,26,2,1
WPG,EDM,37,30,1,6
CGY,MTL,22,24,1,2
MIN,STL,30,21,4,5
DAL,CAR,31,32,4,3
VGK,COL,37,21,1,2
LAK,ANA,25,22,4,1
SJS,ARI,34,25,6,4
NJD,NYI,31,34,2,3
NYR,BUF,41,37,3,1
PHI,WSH,37,27,1,3
PIT,BOS,26,31,1,3
CBJ,DET,33,41,1,0
CHI,TBL,40,30,4,7
NSH,FLA,30,55,4,7
DAL,CAR,28,30,1,5
MTL,TOR,33,29,1,4
OTT,VAN,33,22,6,3
WPG,EDM,30,27,1,3
MIN,STL,29,32,3,4
VGK,COL,26,37,5,2
LAK,ANA,30,22,2,3
SJS,ARI,31,30,4,2
BOS,BUF,40,31,5,2
NJD,PHI,19,24,5,3
NYR,NYI,25,27,0,4
WSH,PIT,37,35,4,5
CAR,DET,32,17,3,1
CHI,FLA,27,39,3,4
NSH,DAL,20,26,3,2
EDM,CGY,31,30,1,3
STL,MIN,27,31,4,0
MTL,WPG,35,22,5,3
TOR,VAN,24,16,4,1
COL,SJS,36,21,3,0
ARI,VGK,32,25,3,0
ANA,LAK,34,25,1,2
BOS,BUF,43,19,6,2
NYI,NYR,25,28,3,0
PHI,NJD,32,21,1,4
WSH,PIT,24,26,0,3
CAR,CBJ,33,32,2,1
DET,TBL,15,33,1,0
CHI,FLA,35,42,4,5
STL,MIN,27,20,7,3
NSH,DAL,34,28,1,0
MTL,OTT,39,23,3,2
TOR,VAN,30,27,5,1
EDM,CGY,29,30,4,1
COL,SJS,44,25,4,3
ARI,VGK,21,34,2,3
ANA,LAK,33,25,6,2
DET,TBL,23,42,1,2
BUF,NYI,40,36,4,2
NJD,BOS,20,42,0,3
NYR,WSH,26,40,3,6
PHI,PIT,45,37,7,2
CAR,CHI,38,17,5,2
CBJ,NSH,32,38,3,4
STL,ANA,32,20,3,1
MTL,TOR,23,29,3,2
OTT,WPG,18,29,2,1
MIN,VGK,32,32,6,5
ARI,LAK,34,26,2,3
SJS,COL,27,31,4,5
BUF,NYI,31,48,4,3
NJD,BOS,21,36,4,3
PHI,PIT,33,31,3,7
CAR,CHI,28,30,6,3
TBL,FLA,24,32,5,3
VAN,EDM,23,32,3,5
NYR,WSH,21,35,2,4
CBJ,NSH,27,32,4,2
STL,ANA,26,35,2,3
OTT,TOR,28,33,4,3
CGY,WPG,32,19,0,4
MIN,VGK,28,34,2,3
ARI,LAK,30,22,2,4
SJS,COL,33,32,3,2
BOS,NYR,34,15,4,0
NYI,NJD,33,25,1,2
WSH,PHI,30,29,2,4
FLA,TBL,30,30,4,0
PIT,BUF,34,23,8,4
CHI,DAL,25,39,4,2
VAN,EDM,29,27,1,4
CBJ,DET,24,36,2,5
NSH,CAR,27,30,5,0
TOR,MTL,35,21,5,2
WPG,OTT,46,23,4,3
CGY,EDM,32,17,5,0
MIN,ANA,36,25,4,3
VGK,STL,35,25,4,3
LAK,COL,17,37,2,3
SJS,ARI,28,34,2,5
BOS,NYR,39,23,4,5
NYI,NJD,27,24,5,1
WSH,PHI,40,29,2,1
FLA,TBL,35,29,5,1
PIT,BUF,23,29,1,0
CBJ,DET,36,37,5,4
CHI,DAL,23,50,4,5
NSH,CAR,30,22,3,1
TOR,MTL,26,23,3,2
WPG,OTT,29,23,2,4
VAN,CGY,24,40,4,2
MIN,ANA,25,22,4,3
VGK,STL,29,21,4,1
LAK,COL,18,30,2,3
SJS,ARI,48,32,4,5
